domain,product_title,canonical_url,public_product_id,public_variant_id,public_sku_id,category,strength_size_options,current_price,compare_at_list_price,currency,stock_status,backorder,min_purchase,max_purchase,exact_public_quantity,source_url,extraction_method,captured_at,confidence,caveat
adaptpeptides.com,Hygiene Reconstitution Kit (3 x 3ml),https://adaptpeptides.com/product/hygiene-reconstitution-kit-3-x-3ml/?attribute_syringe-size=.5cc+30Gx+5%2F16,10635,10652,KIT-HYG-3×3-05,Reconstitution Kits,Syringe Size: .5cc 30Gx 5/16,24.95,28.95,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
adaptpeptides.com,10ml bacteriostatic Reconstitution Kit,https://adaptpeptides.com/product/10ml-bacteriostatic-reconstitution-kit/?attribute_syringe-size=1cc+31Gx+5%2F16,10634,10651,KIT-BSC-10-10,Reconstitution Kits,Syringe Size: 1cc 31Gx 5/16,24.95,28.95,USD,in_stock,no,1,196,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,10ml bacteriostatic Reconstitution Kit,https://adaptpeptides.com/product/10ml-bacteriostatic-reconstitution-kit/?attribute_syringe-size=.5cc+30Gx+5%2F16,10634,10650,KIT-BSC-10-05,Reconstitution Kits,Syringe Size: .5cc 30Gx 5/16,24.95,28.95,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
adaptpeptides.com,Hospira Reconstitution Kit,https://adaptpeptides.com/product/hospira-reconstitution-kit/?attribute_syringe-size=1cc+31Gx+5%2F16,10633,10649,KIT-ULT-30-10,Reconstitution Kits,Syringe Size: 1cc 31Gx 5/16,45.95,49.95,USD,in_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Hospira Reconstitution Kit,https://adaptpeptides.com/product/hospira-reconstitution-kit/?attribute_syringe-size=.5cc+30Gx+5%2F16,10633,10648,KIT-ULT-30-05,Reconstitution Kits,Syringe Size: .5cc 30Gx 5/16,45.95,49.95,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
adaptpeptides.com,10 ml Reconstitution Medium,https://adaptpeptides.com/product/10-ml-reconstitution-medium/?attribute_quantity=1+Bottle,10626,10627,BAC-10,Research Accessories | Reconstitution Solution,Quantity: 1 Bottle,11.5,11.5,USD,in_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,GHK-Cu,https://adaptpeptides.com/product/ghk-cu/,8825,10329,,,Size:: 50 mg / 100 mg,0,0,USD,in_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Tesamorelin,https://adaptpeptides.com/product/tesamorelin/?attribute_size=10mg,8837,10320,,,Size:: 10mg,115,115,USD,in_stock,no,1,10,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Retatrutide,https://adaptpeptides.com/product/retatrutide/?attribute_size=30+mg,9167,10319,RETA-30-1,GLP's,Size:: 30 mg,299,299,USD,in_stock,no,1,16,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Retatrutide,https://adaptpeptides.com/product/retatrutide/?attribute_size=20+mg,9167,9171,RETA-20-1,GLP's,Size:: 20 mg,220,220,USD,in_stock,no,1,43,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Retatrutide,https://adaptpeptides.com/product/retatrutide/?attribute_size=15+mg,9167,9170,RETA-15-1,GLP's,Size:: 15 mg,180,180,USD,in_stock,no,1,18,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Retatrutide,https://adaptpeptides.com/product/retatrutide/?attribute_size=10+mg,9167,9169,RETA-10-1,GLP's,Size:: 10 mg,135,135,USD,in_stock,no,1,6,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Retatrutide,https://adaptpeptides.com/product/retatrutide/?attribute_size=5+mg,9167,9168,RETA-5-1,GLP's,Size:: 5 mg,89,89,USD,in_stock,no,1,162,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Tesamorelin,https://adaptpeptides.com/product/tesamorelin/?attribute_size=5mg,8837,8838,TESA-5,,Size:: 5mg,65,65,USD,in_stock,no,1,18,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,CJC-1295 & Ipamorelin Blend,https://adaptpeptides.com/product/cjc-1295-ipamorelin-blend/?attribute_size=5%2F5+mg,8834,8835,CJCND-IPA-10,,Size:: 5/5 mg,75,75,USD,in_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Semax,https://adaptpeptides.com/product/semax/?attribute_size=5+mg,8831,8832,SMX-5,,Size:: 5 mg,25,25,USD,in_stock,no,1,131,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,PT-141 (Bremelanotide),https://adaptpeptides.com/product/pt-141-bremelanotide/?attribute_size=10+mg,8828,8829,PT-141-10,,Size:: 10 mg,45,45,USD,in_stock,no,1,10,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,GHK-Cu,https://adaptpeptides.com/product/ghk-cu/?attribute_size=50+mg,8825,8826,GHK-CU-50,,Size:: 50 mg,65,65,USD,in_stock,no,1,100,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,AOD-9604 5 mg,https://adaptpeptides.com/product/aod-9604/?attribute_size=5+mg,8822,8823,AOD-5,,Size:: 5 mg,55,55,USD,in_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Ipamorelin,https://adaptpeptides.com/product/ipamorelin/?attribute_size=5+mg,8819,8820,IPM-5,,Size:: 5 mg,40,40,USD,in_stock,no,1,107,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,CJC-1295 (No DAC),https://adaptpeptides.com/product/cjc-1295-no-dac/?attribute_size=5+mg,8816,8817,CJCND-5,,Size:: 5 mg,45,45,USD,in_stock,no,1,164,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,BPC-157 & TB-500 Blend,https://adaptpeptides.com/product/bpc-157-tb-500-blend/?attribute_size=10%2F10+mg,8811,8813,BPC-TB-20,,Size:: 10/10 mg,140,140,USD,in_stock,no,1,90,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,BPC-157 & TB-500 Blend,https://adaptpeptides.com/product/bpc-157-tb-500-blend/?attribute_size=5%2F5+mg,8811,8812,BPC-TB-10,,Size:: 5/5 mg,75,75,USD,in_stock,no,1,95,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Sermorelin,https://adaptpeptides.com/product/sermorelin/?attribute_size=10+mg,8804,8806,SERM-10,,Size:: 10 mg,75,75,USD,in_stock,no,1,106,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,Sermorelin,https://adaptpeptides.com/product/sermorelin/?attribute_size=5+mg,8804,8805,SERM-5,,Size:: 5 mg,45,45,USD,in_stock,no,1,92,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,BPC-157,https://adaptpeptides.com/product/bpc-157/?attribute_size=10+mg,8795,8800,BPC-10,,Size:: 10 mg,59.9,59.9,USD,in_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,BPC-157,https://adaptpeptides.com/product/bpc-157/?attribute_size=5+mg,8795,8796,BPC-5,,Size:: 5 mg,39.9,39.9,USD,in_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,GLP3-R,https://adaptpeptides.com/?post_type=product&p=8788&attribute_size=20+mg,8788,8792,RETA-20,,Size:: 20 mg,220,220,USD,in_stock,no,1,297,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,woocommerce_store_api_orphan_variation,2026-07-28T01:57:22.714Z,medium,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record. | This variation is publicly exposed by the fully paginated WooCommerce variation feed, but its parent is absent from the current public parent-product feed. It may be stale or orphaned and is excluded from product counts."
adaptpeptides.com,GLP3-R,https://adaptpeptides.com/?post_type=product&p=8788&attribute_size=15+mg,8788,8791,RETA-15,,Size:: 15 mg,180,180,USD,in_stock,no,1,94,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,woocommerce_store_api_orphan_variation,2026-07-28T01:57:22.714Z,medium,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record. | This variation is publicly exposed by the fully paginated WooCommerce variation feed, but its parent is absent from the current public parent-product feed. It may be stale or orphaned and is excluded from product counts."
adaptpeptides.com,GLP3-R,https://adaptpeptides.com/?post_type=product&p=8788&attribute_size=10+mg,8788,8790,RETA-10,,Size:: 10 mg,135,135,USD,in_stock,no,1,137,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,woocommerce_store_api_orphan_variation,2026-07-28T01:57:22.714Z,medium,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record. | This variation is publicly exposed by the fully paginated WooCommerce variation feed, but its parent is absent from the current public parent-product feed. It may be stale or orphaned and is excluded from product counts."
adaptpeptides.com,GLP3-R,https://adaptpeptides.com/?post_type=product&p=8788&attribute_size=5+mg,8788,8789,RETA-5,,Size:: 5 mg,90,90,USD,in_stock,no,1,327,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,woocommerce_store_api_orphan_variation,2026-07-28T01:57:22.714Z,medium,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record. | This variation is publicly exposed by the fully paginated WooCommerce variation feed, but its parent is absent from the current public parent-product feed. It may be stale or orphaned and is excluded from product counts."
adaptpeptides.com,GLP2-T,https://adaptpeptides.com/product/glp2-t/?attribute_size=60+mg,8779,8785,GLP2-60,GLP's,Size:: 60 mg,385.9,385.9,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
adaptpeptides.com,GLP2-T,https://adaptpeptides.com/product/glp2-t/?attribute_size=30+mg,8779,8784,GLP2-30,GLP's,Size:: 30 mg,225.9,225.9,USD,in_stock,no,1,10,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"Stock is public as available, but no exact quantity is exposed. | Category inherited from the public parent product record."
adaptpeptides.com,GLP2-T,https://adaptpeptides.com/product/glp2-t/?attribute_size=20+mg,8779,8783,GLP2-20,GLP's,Size:: 20 mg,175.9,175.9,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
adaptpeptides.com,GLP2-T,https://adaptpeptides.com/product/glp2-t/?attribute_size=15+mg,8779,8782,GLP2-15,GLP's,Size:: 15 mg,149.9,149.9,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
adaptpeptides.com,GLP2-T,https://adaptpeptides.com/product/glp2-t/?attribute_size=10+mg,8779,8781,GLP2-10,GLP's,Size:: 10 mg,115.9,115.9,USD,out_of_stock,no,1,1,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,Category inherited from the public parent product record.
adaptpeptides.com,GLP2-T,https://adaptpeptides.com/product/glp2-t/?attribute_size=5+mg,8779,8780,GLP2-5,GLP's,Size:: 5 mg,75,75,USD,in_stock,no,1,2,2,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,Category inherited from the public parent product record.
adaptpeptides.com,GLP1-S,https://adaptpeptides.com/product/glp1-s/?attribute_size=20+mg,8771,8775,GLP1-20,GLP's,Size:: 20 mg,205,205,USD,out_of_stock,no,1,1,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,Category inherited from the public parent product record.
adaptpeptides.com,GLP1-S,https://adaptpeptides.com/product/glp1-s/?attribute_size=10+mg,8771,8774,GLP1-10,GLP's,Size:: 10 mg,110,110,USD,in_stock,no,1,3,3,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,Category inherited from the public parent product record.
adaptpeptides.com,GLP1-S,https://adaptpeptides.com/product/glp1-s/?attribute_size=5+mg,8771,8773,GLP1-5,GLP's,Size:: 5 mg,60,60,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
adaptpeptides.com,GLP1-S,https://adaptpeptides.com/product/glp1-s/?attribute_size=2+mg,8771,8772,GLP1-2,GLP's,Size:: 2 mg,39,39,USD,out_of_stock,no,1,9999,,https://adaptpeptides.com/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API,2026-07-28T01:57:22.714Z,high,"WooCommerce exposes 9999 as the purchase maximum; treat it as a storefront sentinel, not physical inventory. | Category inherited from the public parent product record."
