domain,product_title,canonical_url,public_product_id,public_variant_id,public_sku_id,category,strength_size_options,current_price,compare_at_list_price,currency,stock_status,backorder,min_purchase,max_purchase,exact_public_quantity,source_url,extraction_method,captured_at,confidence,caveat
northlinelabs.org,Sermorelin – Premium Research Peptide,https://northlinelabs.org/product/sermorelin/,24770,,SMO10,Hormones / Advanced Analogs | NO BAC | Single Peptides / Compounds,,99.99,99.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,KPV – Premium Research Peptide,https://northlinelabs.org/product/kpv-premium-research-peptide/,24090,,RP-KPV-P,NO BAC | Single Peptides / Compounds,,74.99,74.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Melanotan-1 (Afamelanotide) – Premium Research Peptide,https://northlinelabs.org/product/melanotan-1-afamelanotide-premium-research-peptide/,22443,,RP-MT1-P,NO BAC | Single Peptides / Compounds,,69.99,69.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,GLOW – Premium Research Peptide Set,https://northlinelabs.org/product/bpc-157-tb-500-ghk-cu-blend-premium-research-peptide-set/,22442,,GLOW_Blend,Blends | NO BAC,,134.99,134.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,SLU-PP-332 – Premium Research Peptide,https://northlinelabs.org/product/slu-pp-332-premium-research-peptide/,22440,,RP-SLUPP332-P,NO BAC | Single Peptides / Compounds,,100.99,100.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,LIPO-C – Premium Research Peptide,https://northlinelabs.org/product/lipo-c-premium-research-peptide/,22439,,RP-LIPOC-P,NO BAC | Single Peptides / Compounds,,79.99,79.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Selank – Premium Research Peptide,https://northlinelabs.org/product/selank-premium-research-peptide/,22437,,RP-SELANK-P,NO BAC | Single Peptides / Compounds,,89.99,89.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,VIP – Premium Research Peptide,https://northlinelabs.org/product/vip-premium-research-peptide/,22433,,RP-VIP-P,NO BAC | Single Peptides / Compounds,,84.99,84.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,DSIP – Premium Research Peptide,https://northlinelabs.org/product/dsip-premium-research-peptide/,22432,,RP-DSIP-P,NO BAC | Single Peptides / Compounds,,79.99,79.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Ipamorelin – Premium Research Peptide,https://northlinelabs.org/product/ipamorelin-premium-research-peptide/,22386,,RP-IPAMO-P,NO BAC | Single Peptides / Compounds,,74.99,74.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,BPC-157/TB-500 – Premium Research Peptide Set,https://northlinelabs.org/product/bpc-157-tb-500-premium-research-peptide-set/,22385,,WOLVERINE_BPC157TB,NO BAC,,109.99,109.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,TB-500 – Premium Research Peptide,https://northlinelabs.org/product/tb-500-premium-research-peptide/,22383,,RP-TB500-P,NO BAC | Single Peptides / Compounds,,99.99,99.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,GHK-Cu – Premium Research Peptide,https://northlinelabs.org/product/ghk-cu-premium-research-peptide/,22382,,RP-GHKCU-P,NO BAC | Single Peptides / Compounds,,99.99,99.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Follistatin – Premium Research Peptide,https://northlinelabs.org/product/follistatin-premium-research-peptide/,22381,,RP-FOLL-P,Hormones / Advanced Analogs | NO BAC | Single Peptides / Compounds,,138.99,138.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,KLOW – Premium Research Peptide Set,https://northlinelabs.org/product/bpc-157-tb-500-kpv-ghk-cu-blend-premium-research-peptide-set/,22380,,KLOW_Blend,Blends | NO BAC,,169.99,169.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Epitalon – Premium Research Peptide,https://northlinelabs.org/product/epitalon-premium-research-peptide/,22378,,RP-EPIT-P,NO BAC | Single Peptides / Compounds,,87.99,87.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,HCG 5000 – Premium Research Peptide,https://northlinelabs.org/product/human-chorionic-gonadotropin/,22372,,RP-HCG-P,Hormones / Advanced Analogs | NO BAC,,87.99,87.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,SS-31 – Premium Research Peptide,https://northlinelabs.org/product/ss-31-premium-research-peptide/?attribute_pa_size=50mg,44870,44873,RP-SS31-P50,,Size: 50mg,159.99,159.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,SS-31 – Premium Research Peptide,https://northlinelabs.org/product/ss-31-premium-research-peptide/?attribute_pa_size=10mg,44870,44872,RP-SS31-P10,,Size: 10mg,59.99,59.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,IGF-1LR3 – Premium Research Peptide,https://northlinelabs.org/product/igf-1-premium-research-peptide/?attribute_pa_size=1mg,22389,41844,RP-IGF1-P,,Size: 1mg,99.99,99.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,IGF-1LR3 – Premium Research Peptide,https://northlinelabs.org/product/igf-1-premium-research-peptide/?attribute_pa_size=0-1mg,22389,41843,RP-IGF1-P,,Size: 0.1mg,34.99,34.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tesamorelin – Premium Research Peptide,https://northlinelabs.org/product/tesa-th9507-ghrh-analog/?attribute_pa_size=20mg,22360,41773,RP-TESA-20,,Size: 20mg,124.99,124.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tesamorelin – Premium Research Peptide,https://northlinelabs.org/product/tesa-th9507-ghrh-analog/?attribute_pa_size=10mg,22360,41772,RP-TESA-10,,Size: 10mg,79.99,79.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,AOD-9604 – Premium Research Peptide,https://northlinelabs.org/product/aod-9604-premium-research-peptide/?attribute_pa_size=10mg,22441,41614,RP-AOD9604-10,,Size: 10mg,109.99,109.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,AOD-9604 – Premium Research Peptide,https://northlinelabs.org/product/aod-9604-premium-research-peptide/?attribute_pa_size=5mg,22441,41613,RP-AOD9604-5,,Size: 5mg,79.99,79.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Semax – Premium Research Peptide,https://northlinelabs.org/product/semax-premium-research-peptide/?attribute_pa_size=30mg,22438,41612,RP-SEMAX-30,,Size: 30mg,119.99,119.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Semax – Premium Research Peptide,https://northlinelabs.org/product/semax-premium-research-peptide/?attribute_pa_size=10mg,22438,41611,RP-SEMAX-10,,Size: 10mg,89.99,89.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Glutathione – Premium Research Peptide,https://northlinelabs.org/product/glutathione-premium-research-peptide/?attribute_pa_size=600mg,22379,41610,RP-GLUTA-600,,Size: 600mg,79.99,79.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Glutathione – Premium Research Peptide,https://northlinelabs.org/product/glutathione-premium-research-peptide/?attribute_pa_size=1500mg,22379,41609,RP-GLUTA-1500,,Size: 1500mg,109.99,109.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tirz GLP-2 – Premium Research Peptide,https://northlinelabs.org/product/tirzep-glp-2-gip-glp-1-receptor-agonist/?attribute_pa_size=120mg,22367,41608,RP-TIRZEP-120,,Size: 120mg,439.99,439.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Sema GLP-1 – Premium Research Peptide,https://northlinelabs.org/product/glp-1-analog-research-grade-premium-research-peptide/?attribute_pa_size=50mg,22444,41607,RP-SGLP1-50,,Size: 50mg,119,119,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Thymalin – Premium Research Peptide,https://northlinelabs.org/product/thymalin/?attribute_pa_size=10mg,38279,38280,RP-THYMALIN-P,,Size: 10mg,69.99,69.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,BPC-157 – Premium Research Peptide,https://northlinelabs.org/product/bpc-157-premium-research-peptide/?attribute_pa_size=20mg,22384,38269,RP-BPC157-P-20MG,,Size: 20mg,104.99,104.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,BPC-157 – Premium Research Peptide,https://northlinelabs.org/product/bpc-157-premium-research-peptide/?attribute_pa_size=10mg,22384,38268,RP-BPC157-P,,Size: 10mg,87.99,87.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,NAD+ – Premium Research Compound,https://northlinelabs.org/product/nad-premium-research-compound/?attribute_size=1000mg,22431,37248,RP-NADPLUS-C-1000,,Size: 1000mg,129.99,129.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,NAD+ – Premium Research Compound,https://northlinelabs.org/product/nad-premium-research-compound/?attribute_size=500mg,22431,37247,RP-NADPLUS-C-500,,Size: 500mg,89.99,89.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,CJC-IPAMORELIN Blend – Premium Research Peptide Set,https://northlinelabs.org/product/cjc-ipamorelin-blend-premium-research-peptide-set/?attribute_pa_size=20mg,22387,36898,RP-CJCIP-BLEND-20MG,,Size: 20mg,159.99,159.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,CJC-IPAMORELIN Blend – Premium Research Peptide Set,https://northlinelabs.org/product/cjc-ipamorelin-blend-premium-research-peptide-set/?attribute_pa_size=10mg,22387,36897,RP-CJCIP-BLEND-10MG,,Size: 10mg,99.99,99.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tirz GLP-2 – Premium Research Peptide,https://northlinelabs.org/product/tirzep-glp-2-gip-glp-1-receptor-agonist/?attribute_pa_size=100mg,22367,36896,RP-TIRZEP-TRI100,,Size: 100mg,399.99,399.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,5-Amino-1MQ – Premium Research Peptide,https://northlinelabs.org/product/5-amino-1mq-premium-research-peptide/?attribute_pa_size=50mg,24888,36894,RP-5AMINO1MQ-50MG,,Size: 50mg,199.99,199.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,5-Amino-1MQ – Premium Research Peptide,https://northlinelabs.org/product/5-amino-1mq-premium-research-peptide/?attribute_pa_size=5mg,24888,36893,RP-5AMINO1MQ-5MG,,Size: 5mg,89.99,89.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Bacteriostatic Water (USP Grade),https://northlinelabs.org/product/bacteriostatic-water-usp-grade/?attribute_pa_size=30ml,22374,35251,RP-BACWATER-ACC30ML,,Size: 30ml,63.99,63.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Bacteriostatic Water (USP Grade),https://northlinelabs.org/product/bacteriostatic-water-usp-grade/?attribute_pa_size=3ml,22374,23175,RP-BACWATER-ACC3ML,,Size: 3ml,19.99,19.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,MOTS-C – Premium Research Peptide,https://northlinelabs.org/product/mots-c-premium-research-peptide/?attribute_pa_size=10mg,22434,23119,RP-MOTSC-P10,,Size: 10mg,84.99,84.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,MOTS-C – Premium Research Peptide,https://northlinelabs.org/product/mots-c-premium-research-peptide/?attribute_pa_size=40mg,22434,22436,RP-MOTSC-P40,,Size: 40mg,129.99,129.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Bacteriostatic Water (USP Grade),https://northlinelabs.org/product/bacteriostatic-water-usp-grade/?attribute_pa_size=10-ml,22374,22375,RP-BACWATER-ACC10ML,,Size: 10ml,34.99,34.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tirz GLP-2 – Premium Research Peptide,https://northlinelabs.org/product/tirzep-glp-2-gip-glp-1-receptor-agonist/?attribute_pa_size=60mg,22367,22371,RP-TIRZEP-TRI60,,Size: 60mg,299.99,299.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tirz GLP-2 – Premium Research Peptide,https://northlinelabs.org/product/tirzep-glp-2-gip-glp-1-receptor-agonist/?attribute_pa_size=30mg,22367,22370,RP-TIRZEP-TRI30,,Size: 30mg,174.99,174.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tirz GLP-2 – Premium Research Peptide,https://northlinelabs.org/product/tirzep-glp-2-gip-glp-1-receptor-agonist/?attribute_pa_size=20mg,22367,22369,RP-TIRZEP-TRI20,,Size: 20mg,119.99,119.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
northlinelabs.org,Tirz GLP-2 – Premium Research Peptide,https://northlinelabs.org/product/tirzep-glp-2-gip-glp-1-receptor-agonist/?attribute_pa_size=10mg,22367,22368,RP-TIRZEP-TRI10,,Size: 10mg,69.99,69.99,USD,in_stock,no,1,,,https://northlinelabs.org/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
